"","x","y","sst"
"762",-69.625,37.875,26.5442850935714
"763",-69.375,37.875,26.8199992857143
"764",-69.125,37.875,26.8478562485714
"765",-68.875,37.875,26.6228565492857
"766",-79.875,37.625,NA
"767",-79.625,37.625,NA
"768",-79.375,37.625,NA
"769",-79.125,37.625,NA
"770",-78.875,37.625,NA
"771",-78.625,37.625,NA
"772",-78.375,37.625,NA
"773",-78.125,37.625,NA
"774",-77.875,37.625,NA
"775",-77.625,37.625,NA
"776",-77.375,37.625,NA
"777",-77.125,37.625,NA
"778",-76.875,37.625,NA
"779",-76.625,37.625,NA
"780",-76.375,37.625,NA
"781",-76.125,37.625,24.7957136978571
"782",-75.875,37.625,24.7307135707143
"783",-75.625,37.625,NA
"784",-75.375,37.625,22.792142185
"785",-75.125,37.625,22.62428488
"786",-74.875,37.625,22.5864280964286
"787",-74.625,37.625,22.69428512
"788",-74.375,37.625,22.9535707742857
"789",-74.125,37.625,23.3485708228571
"790",-73.875,37.625,23.7142850335714
"791",-73.625,37.625,23.991427965
"792",-73.375,37.625,24.2921424592857
"793",-73.125,37.625,24.8021422778571
"794",-72.875,37.625,25.4349996035714
"795",-72.625,37.625,26.0285707207143
"796",-72.375,37.625,26.4007136492857
"797",-72.125,37.625,26.549284935
"798",-71.875,37.625,26.5592850278571
"799",-71.625,37.625,26.5014280585714
"800",-71.375,37.625,26.5614279328571
"801",-71.125,37.625,26.59714222
"802",-70.875,37.625,26.5657136107143
"803",-70.625,37.625,26.4385709764286
"804",-70.375,37.625,26.3471420814286
"805",-70.125,37.625,26.3949995057143
"806",-69.875,37.625,26.5814281192857
"807",-69.625,37.625,26.8578567492857
"808",-69.375,37.625,27.1028567728571
"809",-69.125,37.625,27.1278566635714
"810",-68.875,37.625,27.0071423392857
"811",-79.875,37.375,NA
"812",-79.625,37.375,NA
"813",-79.375,37.375,NA
"814",-79.125,37.375,NA
"815",-78.875,37.375,NA
"816",-78.625,37.375,NA
"817",-78.375,37.375,NA
"818",-78.125,37.375,NA
"819",-77.875,37.375,NA
"820",-77.625,37.375,NA
"821",-77.375,37.375,NA
"822",-77.125,37.375,NA
"823",-76.875,37.375,NA
"824",-76.625,37.375,NA
"825",-76.375,37.375,NA
"826",-76.125,37.375,24.6728567392857
"827",-75.875,37.375,24.59428501
"828",-75.625,37.375,24.2399993614286
"829",-75.375,37.375,23.5471424364286
"830",-75.125,37.375,23.167142325
"831",-74.875,37.375,23.0492852085714
"832",-74.625,37.375,23.1778568535714
"833",-74.375,37.375,23.51999964
"834",-74.125,37.375,23.9571421492857
"835",-73.875,37.375,24.3078564235714
"836",-73.625,37.375,24.6092850828571
"837",-73.375,37.375,25.0657137457143
"838",-73.125,37.375,25.7857136064286
"839",-72.875,37.375,26.5399994164286
"840",-72.625,37.375,27.1749993728571
"841",-72.375,37.375,27.5078565057143
"842",-72.125,37.375,27.530713625
"843",-71.875,37.375,27.3742851521429
"844",-71.625,37.375,27.2335710521429
"845",-71.375,37.375,27.2407138014286
"846",-71.125,37.375,27.2349993842857
"847",-70.875,37.375,27.1092849457143
"848",-70.625,37.375,26.9642848942857
"849",-70.375,37.375,26.7949995314286
"850",-70.125,37.375,26.6514280864286
"851",-69.875,37.375,26.5964279157143
"852",-69.625,37.375,26.6942848478571
"853",-69.375,37.375,26.867142405
"854",-69.125,37.375,26.9599990842857
"855",-68.875,37.375,27.0028566628571
"856",-79.875,37.125,NA
"857",-79.625,37.125,NA
"858",-79.375,37.125,NA
"859",-79.125,37.125,NA
"860",-78.875,37.125,NA
"861",-78.625,37.125,NA
"862",-78.375,37.125,NA
"863",-78.125,37.125,NA
"864",-77.875,37.125,NA
"865",-77.625,37.125,NA
"866",-77.375,37.125,NA
"867",-77.125,37.125,NA
"868",-76.875,37.125,NA
"869",-76.625,37.125,NA
"870",-76.375,37.125,NA
"871",-76.125,37.125,24.6849996028571
"872",-75.875,37.125,24.7335707814286
"873",-75.625,37.125,24.5478566035714
"874",-75.375,37.125,24.1235708507143
"875",-75.125,37.125,23.738570895
"876",-74.875,37.125,23.5635709764286
"877",-74.625,37.125,23.6271423614286
"878",-74.375,37.125,23.8628565935714
"879",-74.125,37.125,24.1864279328571
"880",-73.875,37.125,24.515713555
"881",-73.625,37.125,25.0035711021429
"882",-73.375,37.125,25.710713795
"883",-73.125,37.125,26.5764280042857
"884",-72.875,37.125,27.3864277414286
"885",-72.625,37.125,27.915713855
"886",-72.375,37.125,28.0285707207143
"887",-72.125,37.125,27.8314281185714
"888",-71.875,37.125,27.5064279
"889",-71.625,37.125,27.2507133464286
"890",-71.375,37.125,27.1164279671429
"891",-71.125,37.125,26.9921422707143
"892",-70.875,37.125,26.8214280271429
"893",-70.625,37.125,26.6649992792857
"894",-70.375,37.125,26.5164278571429
"895",-70.125,37.125,26.3721419742857
"896",-69.875,37.125,26.32714217
"897",-69.625,37.125,26.380713735
"898",-69.375,37.125,26.4307137892857
"899",-69.125,37.125,26.4428565157143
"900",-68.875,37.125,26.5085708064286
"901",-79.875,36.875,NA
"902",-79.625,36.875,NA
"903",-79.375,36.875,NA
"904",-79.125,36.875,NA
"905",-78.875,36.875,NA
"906",-78.625,36.875,NA
"907",-78.375,36.875,NA
"908",-78.125,36.875,NA
"909",-77.875,36.875,NA
"910",-77.625,36.875,NA
"911",-77.375,36.875,NA
"912",-77.125,36.875,NA
"913",-76.875,36.875,NA
"914",-76.625,36.875,NA
"915",-76.375,36.875,NA
"916",-76.125,36.875,NA
"917",-75.875,36.875,24.9749994278571
"918",-75.625,36.875,24.9264278407143
"919",-75.375,36.875,24.66642775
"920",-75.125,36.875,24.3492852614286
"921",-74.875,36.875,24.127142225
"922",-74.625,36.875,24.1028566357143
"923",-74.375,36.875,24.1264279228571
"924",-74.125,36.875,24.2528565278571
"925",-73.875,36.875,24.6142854685714
"926",-73.625,36.875,25.3564276
"927",-73.375,36.875,26.2885705407143
"928",-73.125,36.875,27.1849994664286
"929",-72.875,36.875,27.8349994921429
"930",-72.625,36.875,28.0942850114286
"931",-72.375,36.875,27.8992847707143
"932",-72.125,36.875,27.4357137678571
"933",-71.875,36.875,27.0199992321429
"934",-71.625,36.875,26.7278564985714
"935",-71.375,36.875,26.5107137121429
"936",-71.125,36.875,26.3849991378571
"937",-70.875,36.875,26.2535706935714
"938",-70.625,36.875,26.1378564842857
"939",-70.375,36.875,26.0942848735714
"940",-70.125,36.875,26.0842847814286
"941",-69.875,36.875,26.0671420778571
"942",-69.625,36.875,26.0735709328571
"943",-69.375,36.875,26.0157135557143
"944",-69.125,36.875,25.9042852942857
"945",-68.875,36.875,25.8371422628571
"946",-79.875,36.625,NA
"947",-79.625,36.625,NA
"948",-79.375,36.625,NA
"949",-79.125,36.625,NA
"950",-78.875,36.625,NA
"951",-78.625,36.625,NA
"952",-78.375,36.625,NA
"953",-78.125,36.625,NA
"954",-77.875,36.625,NA
"955",-77.625,36.625,NA
"956",-77.375,36.625,NA
"957",-77.125,36.625,NA
"958",-76.875,36.625,NA
"959",-76.625,36.625,NA
"960",-76.375,36.625,NA
"961",-76.125,36.625,NA
"962",-75.875,36.625,25.0321422307143
"963",-75.625,36.625,25.0728562214286
"964",-75.375,36.625,24.9878565935714
"965",-75.125,36.625,24.8685710064286
"966",-74.875,36.625,24.7921423235714
"967",-74.625,36.625,24.7571424764286
"968",-74.375,36.625,24.65428516
"969",-74.125,36.625,24.67499951
"970",-73.875,36.625,25.0949993121429
"971",-73.625,36.625,25.9671421057143
"972",-73.375,36.625,26.9585707528571
"973",-73.125,36.625,27.7435707378571
"974",-72.875,36.625,28.083571025
"975",-72.625,36.625,28.0207138078571
"976",-72.375,36.625,27.5814278464286
"977",-72.125,36.625,27.064285005
"978",-71.875,36.625,26.6714279985714
"979",-71.625,36.625,26.41214248
"980",-71.375,36.625,26.2249995642857
"981",-71.125,36.625,26.1314279
"982",-70.875,36.625,26.0178567335714
"983",-70.625,36.625,25.9135710842857
"984",-70.375,36.625,25.88499941
"985",-70.125,36.625,25.8842853821429
"986",-69.875,36.625,25.829999515
"987",-69.625,36.625,25.7492851528571
"988",-69.375,36.625,25.6035706664286
"989",-69.125,36.625,25.4778566357143
"990",-68.875,36.625,25.3942847928571
"991",-79.875,36.375,NA
"992",-79.625,36.375,NA
"993",-79.375,36.375,NA
"994",-79.125,36.375,NA
"995",-78.875,36.375,NA
"996",-78.625,36.375,NA
"997",-78.375,36.375,NA
"998",-78.125,36.375,NA
"999",-77.875,36.375,NA
"1000",-77.625,36.375,NA
"1001",-77.375,36.375,NA
"1002",-77.125,36.375,NA
"1003",-76.875,36.375,NA
"1004",-76.625,36.375,NA
"1005",-76.375,36.375,NA
"1006",-76.125,36.375,NA
"1007",-75.875,36.375,NA
"1008",-75.625,36.375,25.08857073
"1009",-75.375,36.375,25.0499993742857
"1010",-75.125,36.375,25.1335708085714
"1011",-74.875,36.375,25.312856675
"1012",-74.625,36.375,25.4399993071429
"1013",-74.375,36.375,25.4521423071429
"1014",-74.125,36.375,25.5878565642857
"1015",-73.875,36.375,26.0771421707143
"1016",-73.625,36.375,26.9107134692857
"1017",-73.375,36.375,27.7171423778571
"1018",-73.125,36.375,28.1849996007143
"1019",-72.875,36.375,28.2057139528571
"1020",-72.625,36.375,27.8657138007143
"1021",-72.375,36.375,27.3714279442857
"1022",-72.125,36.375,26.95928519
"1023",-71.875,36.375,26.6835708621429
"1024",-71.625,36.375,26.4842852178571
"1025",-71.375,36.375,26.3578567507143
"1026",-71.125,36.375,26.2992850707143
"1027",-70.875,36.375,26.236428125
"1028",-70.625,36.375,26.1085709164286
"1029",-70.375,36.375,25.9785708021429
"1030",-70.125,36.375,25.7964281342857
"1031",-69.875,36.375,25.6007135935714
"1032",-69.625,36.375,25.4721423564286
"1033",-69.375,36.375,25.3485710957143
"1034",-69.125,36.375,25.2735710157143
"1035",-68.875,36.375,25.2642850878571
"1036",-79.875,36.125,NA
"1037",-79.625,36.125,NA
"1038",-79.375,36.125,NA
"1039",-79.125,36.125,NA
"1040",-78.875,36.125,NA
"1041",-78.625,36.125,NA
"1042",-78.375,36.125,NA
"1043",-78.125,36.125,NA
"1044",-77.875,36.125,NA
"1045",-77.625,36.125,NA
"1046",-77.375,36.125,NA
"1047",-77.125,36.125,NA
"1048",-76.875,36.125,NA
"1049",-76.625,36.125,NA
"1050",-76.375,36.125,NA
"1051",-76.125,36.125,NA
"1052",-75.875,36.125,25.4907136642857
"1053",-75.625,36.125,25.2785708564286
"1054",-75.375,36.125,25.2685708992857
"1055",-75.125,36.125,25.3414278028571
"1056",-74.875,36.125,25.6071423121429
"1057",-74.625,36.125,25.9285708835714
"1058",-74.375,36.125,26.255713735
"1059",-74.125,36.125,26.6549990507143
"1060",-73.875,36.125,27.19642789
"1061",-73.625,36.125,27.7985706321429
"1062",-73.375,36.125,28.2442850378571
"1063",-73.125,36.125,28.3607136864286
"1064",-72.875,36.125,28.14999962
"1065",-72.625,36.125,27.669999395
"1066",-72.375,36.125,27.2414279657143
"1067",-72.125,36.125,26.9242850721429
"1068",-71.875,36.125,26.7249995628571
"1069",-71.625,36.125,26.5957137521429
"1070",-71.375,36.125,26.5464279992857
"1071",-71.125,36.125,26.5364279071429
"1072",-70.875,36.125,26.5007137578571
"1073",-70.625,36.125,26.3457137521429
"1074",-70.375,36.125,26.0757138392857
"1075",-70.125,36.125,25.7399993621429
"1076",-69.875,36.125,25.4485709328571
"1077",-69.625,36.125,25.3142854157143
"1078",-69.375,36.125,25.2821420935714
"1079",-69.125,36.125,25.3078566957143
"1080",-68.875,36.125,25.3521421971429
"1081",-79.875,35.875,NA
"1082",-79.625,35.875,NA
"1083",-79.375,35.875,NA
"1084",-79.125,35.875,NA
"1085",-78.875,35.875,NA
"1086",-78.625,35.875,NA
"1087",-78.375,35.875,NA
"1088",-78.125,35.875,NA
"1089",-77.875,35.875,NA
"1090",-77.625,35.875,NA
"1091",-77.375,35.875,NA
"1092",-77.125,35.875,NA
"1093",-76.875,35.875,NA
"1094",-76.625,35.875,NA
"1095",-76.375,35.875,NA
"1096",-76.125,35.875,NA
"1097",-75.875,35.875,NA
"1098",-75.625,35.875,NA
"1099",-75.375,35.875,25.7892851142857
"1100",-75.125,35.875,25.7071421478571
"1101",-74.875,35.875,25.9671423764286
"1102",-74.625,35.875,26.5049994328571
"1103",-74.375,35.875,27.1242850171429
"1104",-74.125,35.875,27.6821423935714
"1105",-73.875,35.875,28.0992851264286
"1106",-73.625,35.875,28.3764276507143
"1107",-73.375,35.875,28.4785710742857
"1108",-73.125,35.875,28.39499964
"1109",-72.875,35.875,28.0557135164286
"1110",-72.625,35.875,27.5592851628571
"1111",-72.375,35.875,27.1392853592857
"1112",-72.125,35.875,26.8707136428571
"1113",-71.875,35.875,26.720713615
"1114",-71.625,35.875,26.6828561507143
"1115",-71.375,35.875,26.707142285
"1116",-71.125,35.875,26.7578565064286
"1117",-70.875,35.875,26.7578565035714
"1118",-70.625,35.875,26.5707134514286
"1119",-70.375,35.875,26.2157136378571
"1120",-70.125,35.875,25.7935706542857
"1121",-69.875,35.875,25.4899994985714
"1122",-69.625,35.875,25.3621425642857
"1123",-69.375,35.875,25.39571367
"1124",-69.125,35.875,25.4807134364286
"1125",-68.875,35.875,25.5057135985714
"1126",-79.875,35.625,NA
"1127",-79.625,35.625,NA
"1128",-79.375,35.625,NA
"1129",-79.125,35.625,NA
"1130",-78.875,35.625,NA
"1131",-78.625,35.625,NA
"1132",-78.375,35.625,NA
"1133",-78.125,35.625,NA
"1134",-77.875,35.625,NA
"1135",-77.625,35.625,NA
"1136",-77.375,35.625,NA
"1137",-77.125,35.625,NA
"1138",-76.875,35.625,NA
"1139",-76.625,35.625,NA
"1140",-76.375,35.625,NA
"1141",-76.125,35.625,NA
"1142",-75.875,35.625,NA
"1143",-75.625,35.625,27.5535708828571
"1144",-75.375,35.625,26.8214280257143
"1145",-75.125,35.625,26.5364280428571
"1146",-74.875,35.625,26.77785669
"1147",-74.625,35.625,27.399285045
"1148",-74.375,35.625,27.9764280307143
"1149",-74.125,35.625,28.349999565
"1150",-73.875,35.625,28.5149993885714
"1151",-73.625,35.625,28.5299995964286
"1152",-73.375,35.625,28.4678564057143
"1153",-73.125,35.625,28.3714280807143
"1154",-72.875,35.625,28.0742850992857
"1155",-72.625,35.625,27.6128567278571
"1156",-72.375,35.625,27.1521423864286
"1157",-72.125,35.625,26.8128566742857
"1158",-71.875,35.625,26.6471422742857
"1159",-71.625,35.625,26.6764278414286
"1160",-71.375,35.625,26.8192852564286
"1161",-71.125,35.625,26.9585707521429
"1162",-70.875,35.625,26.9857136864286
"1163",-70.625,35.625,26.7799993235714
"1164",-70.375,35.625,26.3899993892857
"1165",-70.125,35.625,25.9478564935714
"1166",-69.875,35.625,25.6299992964286
"1167",-69.625,35.625,25.5135707857143
"1168",-69.375,35.625,25.5571426678571
"1169",-69.125,35.625,25.6328562328571
"1170",-68.875,35.625,25.6514280871429
"1171",-79.875,35.375,NA
"1172",-79.625,35.375,NA
"1173",-79.375,35.375,NA
"1174",-79.125,35.375,NA
"1175",-78.875,35.375,NA
"1176",-78.625,35.375,NA
"1177",-78.375,35.375,NA
"1178",-78.125,35.375,NA
"1179",-77.875,35.375,NA
"1180",-77.625,35.375,NA
"1181",-77.375,35.375,NA
"1182",-77.125,35.375,NA
"1183",-76.875,35.375,NA
"1184",-76.625,35.375,NA
"1185",-76.375,35.375,28.878570965
"1186",-76.125,35.375,28.7942852285714
"1187",-75.875,35.375,28.4885707592857
"1188",-75.625,35.375,27.9671422414286
"1189",-75.375,35.375,27.527856555
"1190",-75.125,35.375,27.4364277971429
"1191",-74.875,35.375,27.730713845
"1192",-74.625,35.375,28.26142788
"1193",-74.375,35.375,28.5842851921429
"1194",-74.125,35.375,28.6335708071429
"1195",-73.875,35.375,28.5157138278571
"1196",-73.625,35.375,28.3864278778571
"1197",-73.375,35.375,28.2999995085714
"1198",-73.125,35.375,28.2492850157143
"1199",-72.875,35.375,28.0807136807143
"1200",-72.625,35.375,27.7628563478571
"1201",-72.375,35.375,27.3264280028571
"1202",-72.125,35.375,26.9057138978571
"1203",-71.875,35.375,26.6621422085714
"1204",-71.625,35.375,26.6778567164286
"1205",-71.375,35.375,26.95714242
"1206",-71.125,35.375,27.1964280257143
"1207",-70.875,35.375,27.2421422685714
"1208",-70.625,35.375,27.0092849728571
"1209",-70.375,35.375,26.58857073
"1210",-70.125,35.375,26.132142205
"1211",-69.875,35.375,25.8349993578571
"1212",-69.625,35.375,25.72214222
"1213",-69.375,35.375,25.764284815
"1214",-69.125,35.375,25.7992853435714
"1215",-68.875,35.375,25.7728564392857
"1216",-79.875,35.125,NA
"1217",-79.625,35.125,NA
"1218",-79.375,35.125,NA
"1219",-79.125,35.125,NA
"1220",-78.875,35.125,NA
"1221",-78.625,35.125,NA
"1222",-78.375,35.125,NA
"1223",-78.125,35.125,NA
"1224",-77.875,35.125,NA
"1225",-77.625,35.125,NA
"1226",-77.375,35.125,NA
"1227",-77.125,35.125,NA
"1228",-76.875,35.125,NA
"1229",-76.625,35.125,NA
"1230",-76.375,35.125,28.4099993028571
"1231",-76.125,35.125,28.1428564607143
"1232",-75.875,35.125,27.97714206
"1233",-75.625,35.125,27.8378562935714
"1234",-75.375,35.125,27.8614277164286
"1235",-75.125,35.125,28.1099996557143
"1236",-74.875,35.125,28.3971420007143
"1237",-74.625,35.125,28.6521419792857
"1238",-74.375,35.125,28.6621423457143
"1239",-74.125,35.125,28.4521424428571
"1240",-73.875,35.125,28.2007137021429
"1241",-73.625,35.125,28.0571423942857
"1242",-73.375,35.125,28.0421423235714
"1243",-73.125,35.125,28.0499992378571
"1244",-72.875,35.125,28.0057138714286
"1245",-72.625,35.125,27.8657138007143
"1246",-72.375,35.125,27.5685708171429
"1247",-72.125,35.125,27.2435707364286
"1248",-71.875,35.125,27.0235708792857
"1249",-71.625,35.125,27.0542854592857
"1250",-71.375,35.125,27.327142305
"1251",-71.125,35.125,27.49928488
"1252",-70.875,35.125,27.4728566585714
"1253",-70.625,35.125,27.1892850064286
"1254",-70.375,35.125,26.7221420828571
"1255",-70.125,35.125,26.2642852242857
"1256",-69.875,35.125,25.9878561828571
"1257",-69.625,35.125,25.88071387
"1258",-69.375,35.125,25.8885707871429
"1259",-69.125,35.125,25.9035708564286
"1260",-68.875,35.125,25.8707137792857
"1261",-79.875,34.875,NA
"1262",-79.625,34.875,NA
"1263",-79.375,34.875,NA
"1264",-79.125,34.875,NA
"1265",-78.875,34.875,NA
"1266",-78.625,34.875,NA
"1267",-78.375,34.875,NA
"1268",-78.125,34.875,NA
"1269",-77.875,34.875,NA
"1270",-77.625,34.875,NA
"1271",-77.375,34.875,NA
"1272",-77.125,34.875,NA
"1273",-76.875,34.875,NA
"1274",-76.625,34.875,NA
"1275",-76.375,34.875,NA
"1276",-76.125,34.875,27.5092849735714
"1277",-75.875,34.875,27.5921422414286
"1278",-75.625,34.875,27.8371425357143
"1279",-75.375,34.875,28.1835709964286
"1280",-75.125,34.875,28.5121420442857
"1281",-74.875,34.875,28.7021421707143
"1282",-74.625,34.875,28.6914279121429
"1283",-74.375,34.875,28.5192850657143
"1284",-74.125,34.875,28.2185709814286
"1285",-73.875,34.875,27.9164277478571
"1286",-73.625,34.875,27.7121423992857
"1287",-73.375,34.875,27.6871422364286
"1288",-73.125,34.875,27.7342850807143
"1289",-72.875,34.875,27.7857136042857
"1290",-72.625,34.875,27.7928567607143
"1291",-72.375,34.875,27.7335706442857
"1292",-72.125,34.875,27.6142850592857
"1293",-71.875,34.875,27.5271422521429
"1294",-71.625,34.875,27.5742849614286
"1295",-71.375,34.875,27.6971421928571
"1296",-71.125,34.875,27.7464279442857
"1297",-70.875,34.875,27.6385707842857
"1298",-70.625,34.875,27.3028567185714
"1299",-70.375,34.875,26.8121422357143
"1300",-70.125,34.875,26.3578564785714
"1301",-69.875,34.875,26.1014280321429
"1302",-69.625,34.875,25.9792851035714
"1303",-69.375,34.875,25.9392851421429
"1304",-69.125,34.875,25.9335711342857
"1305",-68.875,34.875,25.8885707857143
"1306",-79.875,34.625,NA
"1307",-79.625,34.625,NA
"1308",-79.375,34.625,NA
"1309",-79.125,34.625,NA
"1310",-78.875,34.625,NA
"1311",-78.625,34.625,NA
"1312",-78.375,34.625,NA
"1313",-78.125,34.625,NA
"1314",-77.875,34.625,NA
"1315",-77.625,34.625,NA
"1316",-77.375,34.625,NA
"1317",-77.125,34.625,27.437856675
"1318",-76.875,34.625,27.4785709392857
"1319",-76.625,34.625,27.4392850057143
"1320",-76.375,34.625,27.4449994228571
"1321",-76.125,34.625,27.511428015
"1322",-75.875,34.625,27.7728565742857
"1323",-75.625,34.625,28.1821421221429
"1324",-75.375,34.625,28.5221421371429
"1325",-75.125,34.625,28.6721423021429
"1326",-74.875,34.625,28.6792847764286
"1327",-74.625,34.625,28.5935709807143
"1328",-74.375,34.625,28.3678562978571
"1329",-74.125,34.625,28.0149993892857
"1330",-73.875,34.625,27.6878565378571
"1331",-73.625,34.625,27.4307133807143
"1332",-73.375,34.625,27.3171419414286
"1333",-73.125,34.625,27.3271420335714
"1334",-72.875,34.625,27.4278563092857
"1335",-72.625,34.625,27.55499935
"1336",-72.375,34.625,27.6499993471429
"1337",-72.125,34.625,27.7299995407143
"1338",-71.875,34.625,27.7471423835714
"1339",-71.625,34.625,27.7314280085714
"1340",-71.375,34.625,27.7735710142857
"1341",-71.125,34.625,27.767856325
"1342",-70.875,34.625,27.647142
"1343",-70.625,34.625,27.3464280528571
"1344",-70.375,34.625,26.8714280807143
"1345",-70.125,34.625,26.4092851371429
"1346",-69.875,34.625,26.1764281142857
"1347",-69.625,34.625,26.0607136321429
"1348",-69.375,34.625,25.9935710085714
"1349",-69.125,34.625,25.9435709557143
"1350",-68.875,34.625,25.8885709207143
"1351",-79.875,34.375,NA
"1352",-79.625,34.375,NA
"1353",-79.375,34.375,NA
"1354",-79.125,34.375,NA
"1355",-78.875,34.375,NA
"1356",-78.625,34.375,NA
"1357",-78.375,34.375,NA
"1358",-78.125,34.375,NA
"1359",-77.875,34.375,NA
"1360",-77.625,34.375,27.2057134078571
"1361",-77.375,34.375,27.2885709485714
"1362",-77.125,34.375,27.434999465
"1363",-76.875,34.375,27.5371423457143
"1364",-76.625,34.375,27.57214219
"1365",-76.375,34.375,27.6835708621429
"1366",-76.125,34.375,27.8921421592857
"1367",-75.875,34.375,28.1842853
"1368",-75.625,34.375,28.4892853335714
"1369",-75.375,34.375,28.6549990514286
"1370",-75.125,34.375,28.6578565321429
"1371",-74.875,34.375,28.5814281192857
"1372",-74.625,34.375,28.4221421657143
"1373",-74.375,34.375,28.1385709207143
"1374",-74.125,34.375,27.7828566692857
"1375",-73.875,34.375,27.4385705664286
"1376",-73.625,34.375,27.1921423507143
"1377",-73.375,34.375,27.0728563578571
"1378",-73.125,34.375,27.0371424807143
"1379",-72.875,34.375,27.1064281457143
"1380",-72.625,34.375,27.252142225
"1381",-72.375,34.375,27.4078563971429
"1382",-72.125,34.375,27.5142850871429
"1383",-71.875,34.375,27.5485707692857
"1384",-71.625,34.375,27.5092851085714
"1385",-71.375,34.375,27.5307133535714
"1386",-71.125,34.375,27.5735709321429
"1387",-70.875,34.375,27.5149993907143
"1388",-70.625,34.375,27.2842851378571
"1389",-70.375,34.375,26.9149995535714
"1390",-70.125,34.375,26.5307138992857
"1391",-69.875,34.375,26.2978566035714
"1392",-69.625,34.375,26.1771421435714
"1393",-69.375,34.375,26.0757138378571
"1394",-69.125,34.375,25.9792851035714
"1395",-68.875,34.375,25.9171423242857
"1396",-79.875,34.125,NA
"1397",-79.625,34.125,NA
"1398",-79.375,34.125,NA
"1399",-79.125,34.125,NA
"1400",-78.875,34.125,NA
"1401",-78.625,34.125,NA
"1402",-78.375,34.125,NA
"1403",-78.125,34.125,NA
"1404",-77.875,34.125,27.5642852785714
"1405",-77.625,34.125,27.4528566092857
"1406",-77.375,34.125,27.4414279128571
"1407",-77.125,34.125,27.5271422521429
"1408",-76.875,34.125,27.6649992807143
"1409",-76.625,34.125,27.8185708178571
"1410",-76.375,34.125,28.0457135607143
"1411",-76.125,34.125,28.27071367
"1412",-75.875,34.125,28.4764280321429
"1413",-75.625,34.125,28.6192850392857
"1414",-75.375,34.125,28.6664278842857
"1415",-75.125,34.125,28.6021421964286
"1416",-74.875,34.125,28.4799994064286
"1417",-74.625,34.125,28.2249994271429
"1418",-74.375,34.125,27.8828565057143
"1419",-74.125,34.125,27.5135710585714
"1420",-73.875,34.125,27.2428565714286
"1421",-73.625,34.125,27.1271423614286
"1422",-73.375,34.125,27.0899991992857
"1423",-73.125,34.125,27.0535710192857
"1424",-72.875,34.125,27.0421423228571
"1425",-72.625,34.125,27.0864280971429
"1426",-72.375,34.125,27.1764279778571
"1427",-72.125,34.125,27.23785632
"1428",-71.875,34.125,27.23285675
"1429",-71.625,34.125,27.26714216
"1430",-71.375,34.125,27.3635710307143
"1431",-71.125,34.125,27.4235707685714
"1432",-70.875,34.125,27.3435711192857
"1433",-70.625,34.125,27.1307135985714
"1434",-70.375,34.125,26.8721423821429
"1435",-70.125,34.125,26.5985706857143
"1436",-69.875,34.125,26.3957133971429
"1437",-69.625,34.125,26.2871423457143
"1438",-69.375,34.125,26.1807135171429
"1439",-69.125,34.125,26.0885708671429
"1440",-68.875,34.125,26.0249990735714
